materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro
Ciencias Naturales,6,3,7,PARTICIPACION 3,Participación en Ciencias Naturales,1,2023-04-16
Ciencias Naturales,6,3,7,PARTICIPACION 4,Participación en Ciencias Naturales,1,2023-03-30
Ciencias Naturales,6,3,7,PARTICIPACION 5,Participación en Ciencias Naturales,1,2023-04-28
Ciencias Naturales,6,3,8,PARTICIPACION 1,Participación en Ciencias Naturales,1,2023-06-18
Ciencias Naturales,6,3,8,PARTICIPACION 2,Participación en Ciencias Naturales,1,2023-05-13
Ciencias Naturales,6,3,8,PARTICIPACION 3,Participación en Ciencias Naturales,1,2023-07-16
Ciencias Naturales,6,3,8,PARTICIPACION 4,Participación en Ciencias Naturales,1,2023-05-29
Ciencias Naturales,6,3,8,PARTICIPACION 5,Participación en Ciencias Naturales,1,2023-07-01
Ciencias Naturales,6,3,9,PARTICIPACION 1,Participación en Ciencias Naturales,1,2023-10-04
Ciencias Naturales,6,3,9,PARTICIPACION 2,Participación en Ciencias Naturales,1,2023-11-28
Ciencias Naturales,6,3,9,PARTICIPACION 3,Participación en Ciencias Naturales,1,2023-12-14
Ciencias Naturales,6,3,9,PARTICIPACION 4,Participación en Ciencias Naturales,1,2023-10-15
Ciencias Naturales,6,3,9,PARTICIPACION 5,Participación en Ciencias Naturales,1,2023-12-18
Ciencias Sociales,6,3,7,PARTICIPACION 1,Participación en Ciencias Sociales,1,2023-04-08
Ciencias Sociales,6,3,7,PARTICIPACION 2,Participación en Ciencias Sociales,1,2023-02-14
Ciencias Sociales,6,3,7,PARTICIPACION 3,Participación en Ciencias Sociales,1,2023-02-17
Ciencias Sociales,6,3,7,PARTICIPACION 4,Participación en Ciencias Sociales,1,2023-02-04
Ciencias Sociales,6,3,7,PARTICIPACION 5,Participación en Ciencias Sociales,1,2023-03-13
Ciencias Sociales,6,3,8,PARTICIPACION 1,Participación en Ciencias Sociales,1,2023-06-28
Ciencias Sociales,6,3,8,PARTICIPACION 2,Participación en Ciencias Sociales,1,2023-05-03
Ciencias Sociales,6,3,8,PARTICIPACION 3,Participación en Ciencias Sociales,1,2023-08-21
Ciencias Sociales,6,3,8,PARTICIPACION 4,Participación en Ciencias Sociales,1,2023-08-24
Ciencias Sociales,6,3,8,PARTICIPACION 5,Participación en Ciencias Sociales,1,2023-06-25
Ciencias Sociales,6,3,9,PARTICIPACION 1,Participación en Ciencias Sociales,1,2023-12-14
Ciencias Sociales,6,3,9,PARTICIPACION 2,Participación en Ciencias Sociales,1,2023-10-22
Ciencias Sociales,6,3,9,PARTICIPACION 3,Participación en Ciencias Sociales,1,2023-11-17
Ciencias Sociales,6,3,9,PARTICIPACION 4,Participación en Ciencias Sociales,1,2023-12-15
Ciencias Sociales,6,3,9,PARTICIPACION 5,Participación en Ciencias Sociales,1,2023-10-30
Educación Física,6,3,7,PARTICIPACION 1,Participación en Educación Física,1,2023-03-15
Educación Física,6,3,7,PARTICIPACION 2,Participación en Educación Física,1,2023-02-27
Educación Física,6,3,7,PARTICIPACION 3,Participación en Educación Física,1,2023-03-15
Educación Física,6,3,7,PARTICIPACION 4,Participación en Educación Física,1,2023-03-30
Educación Física,6,3,7,PARTICIPACION 5,Participación en Educación Física,1,2023-02-27
Educación Física,6,3,8,PARTICIPACION 1,Participación en Educación Física,1,2023-07-06
Educación Física,6,3,8,PARTICIPACION 2,Participación en Educación Física,1,2023-05-29
Educación Física,6,3,8,PARTICIPACION 3,Participación en Educación Física,1,2023-08-06
Educación Física,6,3,8,PARTICIPACION 4,Participación en Educación Física,1,2023-08-09
Educación Física,6,3,8,PARTICIPACION 5,Participación en Educación Física,1,2023-07-25
Educación Física,6,3,9,PARTICIPACION 1,Participación en Educación Física,1,2023-12-15
Educación Física,6,3,9,PARTICIPACION 2,Participación en Educación Física,1,2023-11-08
Educación Física,6,3,9,PARTICIPACION 3,Participación en Educación Física,1,2023-11-27
Educación Física,6,3,9,PARTICIPACION 4,Participación en Educación Física,1,2023-12-05
Educación Física,6,3,9,PARTICIPACION 5,Participación en Educación Física,1,2023-11-06
Artes Plásticas,6,3,7,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-04-30
Artes Plásticas,6,3,7,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-02-20
Artes Plásticas,6,3,7,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-03-22
Artes Plásticas,6,3,7,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-03-30
Artes Plásticas,6,3,7,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-04-10
Artes Plásticas,6,3,8,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-06-13
Artes Plásticas,6,3,8,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-05-13
Artes Plásticas,6,3,8,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-08-31
Artes Plásticas,6,3,8,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-06-17
Artes Plásticas,6,3,8,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-08-14
Artes Plásticas,6,3,9,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-10-23
Artes Plásticas,6,3,9,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-10-06
Artes Plásticas,6,3,9,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-11-29
Artes Plásticas,6,3,9,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-11-29
Artes Plásticas,6,3,9,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-12-10
Música,6,3,7,PARTICIPACION 1,Participación en Música,1,2023-04-07
Música,6,3,7,PARTICIPACION 2,Participación en Música,1,2023-02-13
Música,6,3,7,PARTICIPACION 3,Participación en Música,1,2023-04-07
Música,6,3,7,PARTICIPACION 4,Participación en Música,1,2023-04-02
Música,6,3,7,PARTICIPACION 5,Participación en Música,1,2023-02-26
Música,6,3,8,PARTICIPACION 1,Participación en Música,1,2023-06-11
Música,6,3,8,PARTICIPACION 2,Participación en Música,1,2023-06-21
Música,6,3,8,PARTICIPACION 3,Participación en Música,1,2023-08-31
Música,6,3,8,PARTICIPACION 4,Participación en Música,1,2023-08-02
Música,6,3,8,PARTICIPACION 5,Participación en Música,1,2023-05-05
Música,6,3,9,PARTICIPACION 1,Participación en Música,1,2023-10-04
Música,6,3,9,PARTICIPACION 2,Participación en Música,1,2023-11-17
Música,6,3,9,PARTICIPACION 3,Participación en Música,1,2023-12-12
Música,6,3,9,PARTICIPACION 4,Participación en Música,1,2023-11-16
Música,6,3,9,PARTICIPACION 5,Participación en Música,1,2023-12-06
Religión,6,3,7,PARTICIPACION 1,Participación en Religión,1,2023-03-18
Religión,6,3,7,PARTICIPACION 2,Participación en Religión,1,2023-03-20
Religión,6,3,7,PARTICIPACION 3,Participación en Religión,1,2023-02-12
Religión,6,3,7,PARTICIPACION 4,Participación en Religión,1,2023-03-27
Religión,6,3,7,PARTICIPACION 5,Participación en Religión,1,2023-02-11
Religión,6,3,8,PARTICIPACION 1,Participación en Religión,1,2023-05-14
Religión,6,3,8,PARTICIPACION 2,Participación en Religión,1,2023-06-16
Religión,6,3,8,PARTICIPACION 3,Participación en Religión,1,2023-08-20
Religión,6,3,8,PARTICIPACION 4,Participación en Religión,1,2023-08-20
Religión,6,3,8,PARTICIPACION 5,Participación en Religión,1,2023-05-27
Religión,6,3,9,PARTICIPACION 1,Participación en Religión,1,2023-11-02
Religión,6,3,9,PARTICIPACION 2,Participación en Religión,1,2023-10-11
Religión,6,3,9,PARTICIPACION 3,Participación en Religión,1,2023-10-31
Religión,6,3,9,PARTICIPACION 4,Participación en Religión,1,2023-12-10
Religión,6,3,9,PARTICIPACION 5,Participación en Religión,1,2023-10-16
Matemáticas,7,3,7,PARTICIPACION 1,Participación en Matemáticas,1,2023-03-12
Matemáticas,7,3,7,PARTICIPACION 2,Participación en Matemáticas,1,2023-02-18
Matemáticas,7,3,7,PARTICIPACION 3,Participación en Matemáticas,1,2023-03-27
Matemáticas,7,3,7,PARTICIPACION 4,Participación en Matemáticas,1,2023-02-25
Matemáticas,7,3,7,PARTICIPACION 5,Participación en Matemáticas,1,2023-02-22
Matemáticas,7,3,8,PARTICIPACION 1,Participación en Matemáticas,1,2023-07-01
Matemáticas,7,3,8,PARTICIPACION 2,Participación en Matemáticas,1,2023-05-23
Matemáticas,7,3,8,PARTICIPACION 3,Participación en Matemáticas,1,2023-07-15
Matemáticas,7,3,8,PARTICIPACION 4,Participación en Matemáticas,1,2023-08-11
Matemáticas,7,3,8,PARTICIPACION 5,Participación en Matemáticas,1,2023-06-18
Matemáticas,7,3,9,PARTICIPACION 1,Participación en Matemáticas,1,2023-11-13
Matemáticas,7,3,9,PARTICIPACION 2,Participación en Matemáticas,1,2023-11-19
Matemáticas,7,3,9,PARTICIPACION 3,Participación en Matemáticas,1,2023-12-17
Matemáticas,7,3,9,PARTICIPACION 4,Participación en Matemáticas,1,2023-12-07
Matemáticas,7,3,9,PARTICIPACION 5,Participación en Matemáticas,1,2023-12-19
Lenguaje,7,3,7,PARTICIPACION 1,Participación en Lenguaje,1,2023-04-28
Lenguaje,7,3,7,PARTICIPACION 2,Participación en Lenguaje,1,2023-03-04
Lenguaje,7,3,7,PARTICIPACION 3,Participación en Lenguaje,1,2023-02-04
Lenguaje,7,3,7,PARTICIPACION 4,Participación en Lenguaje,1,2023-04-29
Lenguaje,7,3,7,PARTICIPACION 5,Participación en Lenguaje,1,2023-04-27
Lenguaje,7,3,8,PARTICIPACION 1,Participación en Lenguaje,1,2023-07-15
Lenguaje,7,3,8,PARTICIPACION 2,Participación en Lenguaje,1,2023-08-21
Lenguaje,7,3,8,PARTICIPACION 3,Participación en Lenguaje,1,2023-08-01
Lenguaje,7,3,8,PARTICIPACION 4,Participación en Lenguaje,1,2023-08-23
Lenguaje,7,3,8,PARTICIPACION 5,Participación en Lenguaje,1,2023-08-09
Lenguaje,7,3,9,PARTICIPACION 1,Participación en Lenguaje,1,2023-10-24
Lenguaje,7,3,9,PARTICIPACION 2,Participación en Lenguaje,1,2023-10-06
Lenguaje,7,3,9,PARTICIPACION 3,Participación en Lenguaje,1,2023-10-31
Lenguaje,7,3,9,PARTICIPACION 4,Participación en Lenguaje,1,2023-10-10
Lenguaje,7,3,9,PARTICIPACION 5,Participación en Lenguaje,1,2023-11-04
Física,7,3,7,PARTICIPACION 1,Participación en Física,1,2023-04-09
Física,7,3,7,PARTICIPACION 2,Participación en Física,1,2023-02-17
Física,7,3,7,PARTICIPACION 3,Participación en Física,1,2023-04-17
Física,7,3,7,PARTICIPACION 4,Participación en Física,1,2023-02-21
Física,7,3,7,PARTICIPACION 5,Participación en Física,1,2023-03-01
Física,7,3,8,PARTICIPACION 1,Participación en Física,1,2023-08-31
Física,7,3,8,PARTICIPACION 2,Participación en Física,1,2023-07-21
Física,7,3,8,PARTICIPACION 3,Participación en Física,1,2023-07-05
Física,7,3,8,PARTICIPACION 4,Participación en Física,1,2023-06-27
Física,7,3,8,PARTICIPACION 5,Participación en Física,1,2023-05-28
Física,7,3,9,PARTICIPACION 1,Participación en Física,1,2023-11-04
Física,7,3,9,PARTICIPACION 2,Participación en Física,1,2023-11-25
Física,7,3,9,PARTICIPACION 3,Participación en Física,1,2023-11-19
Física,7,3,9,PARTICIPACION 4,Participación en Física,1,2023-10-02
Física,7,3,9,PARTICIPACION 5,Participación en Física,1,2023-11-26
Química,7,3,7,PARTICIPACION 1,Participación en Química,1,2023-04-20
Química,7,3,7,PARTICIPACION 2,Participación en Química,1,2023-02-16
Química,7,3,7,PARTICIPACION 3,Participación en Química,1,2023-03-22
Química,7,3,7,PARTICIPACION 4,Participación en Química,1,2023-02-03
Química,7,3,7,PARTICIPACION 5,Participación en Química,1,2023-04-28
Química,7,3,8,PARTICIPACION 1,Participación en Química,1,2023-08-30
Química,7,3,8,PARTICIPACION 2,Participación en Química,1,2023-08-13
Química,7,3,8,PARTICIPACION 3,Participación en Química,1,2023-06-01
Química,7,3,8,PARTICIPACION 4,Participación en Química,1,2023-05-30
Química,7,3,8,PARTICIPACION 5,Participación en Química,1,2023-05-20
Química,7,3,9,PARTICIPACION 1,Participación en Química,1,2023-10-16
Química,7,3,9,PARTICIPACION 2,Participación en Química,1,2023-10-11
Química,7,3,9,PARTICIPACION 3,Participación en Química,1,2023-10-20
Química,7,3,9,PARTICIPACION 4,Participación en Química,1,2023-10-31
Química,7,3,9,PARTICIPACION 5,Participación en Química,1,2023-11-05
Biología,7,3,7,PARTICIPACION 1,Participación en Biología,1,2023-04-10
Biología,7,3,7,PARTICIPACION 2,Participación en Biología,1,2023-02-26
Biología,7,3,7,PARTICIPACION 3,Participación en Biología,1,2023-04-28
Biología,7,3,7,PARTICIPACION 4,Participación en Biología,1,2023-04-07
Biología,7,3,7,PARTICIPACION 5,Participación en Biología,1,2023-02-06
Biología,7,3,8,PARTICIPACION 1,Participación en Biología,1,2023-07-22
Biología,7,3,8,PARTICIPACION 2,Participación en Biología,1,2023-07-19
Biología,7,3,8,PARTICIPACION 3,Participación en Biología,1,2023-08-20
Biología,7,3,8,PARTICIPACION 4,Participación en Biología,1,2023-07-15
Biología,7,3,8,PARTICIPACION 5,Participación en Biología,1,2023-06-01
Biología,7,3,9,PARTICIPACION 1,Participación en Biología,1,2023-10-02
Biología,7,3,9,PARTICIPACION 2,Participación en Biología,1,2023-12-18
Biología,7,3,9,PARTICIPACION 3,Participación en Biología,1,2023-10-29
Biología,7,3,9,PARTICIPACION 4,Participación en Biología,1,2023-10-29
Biología,7,3,9,PARTICIPACION 5,Participación en Biología,1,2023-11-14
Historia,7,3,7,PARTICIPACION 1,Participación en Historia,1,2023-04-06
Historia,7,3,7,PARTICIPACION 2,Participación en Historia,1,2023-03-27
Historia,7,3,7,PARTICIPACION 3,Participación en Historia,1,2023-03-03
Historia,7,3,7,PARTICIPACION 4,Participación en Historia,1,2023-04-07
Historia,7,3,7,PARTICIPACION 5,Participación en Historia,1,2023-03-30
Historia,7,3,8,PARTICIPACION 1,Participación en Historia,1,2023-06-28
Historia,7,3,8,PARTICIPACION 2,Participación en Historia,1,2023-05-26
Historia,7,3,8,PARTICIPACION 3,Participación en Historia,1,2023-08-17
Historia,7,3,8,PARTICIPACION 4,Participación en Historia,1,2023-07-25
Historia,7,3,8,PARTICIPACION 5,Participación en Historia,1,2023-06-24
Historia,7,3,9,PARTICIPACION 1,Participación en Historia,1,2023-11-22
Historia,7,3,9,PARTICIPACION 2,Participación en Historia,1,2023-10-17
Historia,7,3,9,PARTICIPACION 3,Participación en Historia,1,2023-12-06
Historia,7,3,9,PARTICIPACION 4,Participación en Historia,1,2023-10-20
Historia,7,3,9,PARTICIPACION 5,Participación en Historia,1,2023-11-25
Geografía,7,3,7,PARTICIPACION 1,Participación en Geografía,1,2023-03-15
Geografía,7,3,7,PARTICIPACION 2,Participación en Geografía,1,2023-03-14
Geografía,7,3,7,PARTICIPACION 3,Participación en Geografía,1,2023-02-02
Geografía,7,3,7,PARTICIPACION 4,Participación en Geografía,1,2023-02-25
Geografía,7,3,7,PARTICIPACION 5,Participación en Geografía,1,2023-04-18
Geografía,7,3,8,PARTICIPACION 1,Participación en Geografía,1,2023-08-18
Geografía,7,3,8,PARTICIPACION 2,Participación en Geografía,1,2023-06-18
Geografía,7,3,8,PARTICIPACION 3,Participación en Geografía,1,2023-08-31
Geografía,7,3,8,PARTICIPACION 4,Participación en Geografía,1,2023-07-09
Geografía,7,3,8,PARTICIPACION 5,Participación en Geografía,1,2023-06-06
Geografía,7,3,9,PARTICIPACION 1,Participación en Geografía,1,2023-10-27
Geografía,7,3,9,PARTICIPACION 2,Participación en Geografía,1,2023-11-02
Geografía,7,3,9,PARTICIPACION 3,Participación en Geografía,1,2023-10-10
Geografía,7,3,9,PARTICIPACION 4,Participación en Geografía,1,2023-10-30
Geografía,7,3,9,PARTICIPACION 5,Participación en Geografía,1,2023-11-29
Idioma Extranjero,7,3,7,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-02-10
Idioma Extranjero,7,3,7,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-03-25
Idioma Extranjero,7,3,7,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-04-18
Idioma Extranjero,7,3,7,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-04-19
Idioma Extranjero,7,3,7,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-02-15
Idioma Extranjero,7,3,8,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-06-05
Idioma Extranjero,7,3,8,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-06-22
Idioma Extranjero,7,3,8,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-08-26
Idioma Extranjero,7,3,8,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-08-26
Idioma Extranjero,7,3,8,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-06-17
Idioma Extranjero,7,3,9,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-10-20
Idioma Extranjero,7,3,9,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-12-13
Idioma Extranjero,7,3,9,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-11-28
Idioma Extranjero,7,3,9,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-10-31
Idioma Extranjero,7,3,9,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-11-30
Educación Física,7,3,7,PARTICIPACION 1,Participación en Educación Física,1,2023-03-28
Educación Física,7,3,7,PARTICIPACION 2,Participación en Educación Física,1,2023-03-30
Educación Física,7,3,7,PARTICIPACION 3,Participación en Educación Física,1,2023-04-29
Educación Física,7,3,7,PARTICIPACION 4,Participación en Educación Física,1,2023-02-02
Educación Física,7,3,7,PARTICIPACION 5,Participación en Educación Física,1,2023-03-29
Educación Física,7,3,8,PARTICIPACION 1,Participación en Educación Física,1,2023-07-25
Educación Física,7,3,8,PARTICIPACION 2,Participación en Educación Física,1,2023-06-30
Educación Física,7,3,8,PARTICIPACION 3,Participación en Educación Física,1,2023-06-29
Educación Física,7,3,8,PARTICIPACION 4,Participación en Educación Física,1,2023-06-18
Educación Física,7,3,8,PARTICIPACION 5,Participación en Educación Física,1,2023-06-06
Educación Física,7,3,9,PARTICIPACION 1,Participación en Educación Física,1,2023-11-24
Educación Física,7,3,9,PARTICIPACION 2,Participación en Educación Física,1,2023-11-07
Educación Física,7,3,9,PARTICIPACION 3,Participación en Educación Física,1,2023-10-23
Educación Física,7,3,9,PARTICIPACION 4,Participación en Educación Física,1,2023-12-10
Educación Física,7,3,9,PARTICIPACION 5,Participación en Educación Física,1,2023-12-05
Artes Plásticas,7,3,7,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-03-03
Artes Plásticas,7,3,7,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-02-12
Artes Plásticas,7,3,7,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-04-04
Artes Plásticas,7,3,7,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-04-25
Artes Plásticas,7,3,7,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-02-22
Artes Plásticas,7,3,8,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-06-06
Artes Plásticas,7,3,8,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-08-03
Artes Plásticas,7,3,8,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-05-10
Artes Plásticas,7,3,8,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-08-20
Artes Plásticas,7,3,8,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-08-08
Artes Plásticas,7,3,9,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-12-16
Artes Plásticas,7,3,9,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-10-07
Artes Plásticas,7,3,9,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-10-09
Artes Plásticas,7,3,9,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-11-23
Artes Plásticas,7,3,9,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-12-11
Música,7,3,7,PARTICIPACION 1,Participación en Música,1,2023-03-08
Música,7,3,7,PARTICIPACION 2,Participación en Música,1,2023-02-25
Música,7,3,7,PARTICIPACION 3,Participación en Música,1,2023-04-03
Música,7,3,7,PARTICIPACION 4,Participación en Música,1,2023-03-11
Música,7,3,7,PARTICIPACION 5,Participación en Música,1,2023-04-03
Música,7,3,8,PARTICIPACION 1,Participación en Música,1,2023-06-21
Música,7,3,8,PARTICIPACION 2,Participación en Música,1,2023-08-05
Música,7,3,8,PARTICIPACION 3,Participación en Música,1,2023-08-07
Música,7,3,8,PARTICIPACION 4,Participación en Música,1,2023-07-06
Música,7,3,8,PARTICIPACION 5,Participación en Música,1,2023-06-10
Música,7,3,9,PARTICIPACION 1,Participación en Música,1,2023-12-09
Música,7,3,9,PARTICIPACION 2,Participación en Música,1,2023-12-09
Música,7,3,9,PARTICIPACION 3,Participación en Música,1,2023-12-09
Música,7,3,9,PARTICIPACION 4,Participación en Música,1,2023-12-04
Música,7,3,9,PARTICIPACION 5,Participación en Música,1,2023-12-15
Matemáticas,8,3,7,PARTICIPACION 1,Participación en Matemáticas,1,2023-04-29
Matemáticas,8,3,7,PARTICIPACION 2,Participación en Matemáticas,1,2023-03-03
Matemáticas,8,3,7,PARTICIPACION 3,Participación en Matemáticas,1,2023-02-20
Matemáticas,8,3,7,PARTICIPACION 4,Participación en Matemáticas,1,2023-03-03
Matemáticas,8,3,7,PARTICIPACION 5,Participación en Matemáticas,1,2023-04-17
Matemáticas,8,3,8,PARTICIPACION 1,Participación en Matemáticas,1,2023-08-13
Matemáticas,8,3,8,PARTICIPACION 2,Participación en Matemáticas,1,2023-08-16
Matemáticas,8,3,8,PARTICIPACION 3,Participación en Matemáticas,1,2023-07-02
Matemáticas,8,3,8,PARTICIPACION 4,Participación en Matemáticas,1,2023-08-19
Matemáticas,8,3,8,PARTICIPACION 5,Participación en Matemáticas,1,2023-07-04
Matemáticas,8,3,9,PARTICIPACION 1,Participación en Matemáticas,1,2023-11-03
Matemáticas,8,3,9,PARTICIPACION 2,Participación en Matemáticas,1,2023-12-06
Matemáticas,8,3,9,PARTICIPACION 3,Participación en Matemáticas,1,2023-11-04
Matemáticas,8,3,9,PARTICIPACION 4,Participación en Matemáticas,1,2023-11-21
Matemáticas,8,3,9,PARTICIPACION 5,Participación en Matemáticas,1,2023-11-21
Lenguaje,8,3,7,PARTICIPACION 1,Participación en Lenguaje,1,2023-03-04
Lenguaje,8,3,7,PARTICIPACION 2,Participación en Lenguaje,1,2023-02-02
Lenguaje,8,3,7,PARTICIPACION 3,Participación en Lenguaje,1,2023-03-26
Lenguaje,8,3,7,PARTICIPACION 4,Participación en Lenguaje,1,2023-02-05
Lenguaje,8,3,7,PARTICIPACION 5,Participación en Lenguaje,1,2023-03-15
Lenguaje,8,3,8,PARTICIPACION 1,Participación en Lenguaje,1,2023-05-18
Lenguaje,8,3,8,PARTICIPACION 2,Participación en Lenguaje,1,2023-06-27
Lenguaje,8,3,8,PARTICIPACION 3,Participación en Lenguaje,1,2023-06-06
Lenguaje,8,3,8,PARTICIPACION 4,Participación en Lenguaje,1,2023-06-21
Lenguaje,8,3,8,PARTICIPACION 5,Participación en Lenguaje,1,2023-06-21
Lenguaje,8,3,9,PARTICIPACION 1,Participación en Lenguaje,1,2023-10-11
Lenguaje,8,3,9,PARTICIPACION 2,Participación en Lenguaje,1,2023-11-09
Lenguaje,8,3,9,PARTICIPACION 3,Participación en Lenguaje,1,2023-11-12
Lenguaje,8,3,9,PARTICIPACION 4,Participación en Lenguaje,1,2023-11-06
Lenguaje,8,3,9,PARTICIPACION 5,Participación en Lenguaje,1,2023-10-09
Física,8,3,7,PARTICIPACION 1,Participación en Física,1,2023-02-19
Física,8,3,7,PARTICIPACION 2,Participación en Física,1,2023-02-20
Física,8,3,7,PARTICIPACION 3,Participación en Física,1,2023-04-29
Física,8,3,7,PARTICIPACION 4,Participación en Física,1,2023-02-04
Física,8,3,7,PARTICIPACION 5,Participación en Física,1,2023-02-09
Física,8,3,8,PARTICIPACION 1,Participación en Física,1,2023-08-21
Física,8,3,8,PARTICIPACION 2,Participación en Física,1,2023-06-16
Física,8,3,8,PARTICIPACION 3,Participación en Física,1,2023-06-21
Física,8,3,8,PARTICIPACION 4,Participación en Física,1,2023-07-09
Física,8,3,8,PARTICIPACION 5,Participación en Física,1,2023-08-21
Física,8,3,9,PARTICIPACION 1,Participación en Física,1,2023-11-30
Física,8,3,9,PARTICIPACION 2,Participación en Física,1,2023-11-29
Física,8,3,9,PARTICIPACION 3,Participación en Física,1,2023-10-23
Física,8,3,9,PARTICIPACION 4,Participación en Física,1,2023-11-01
Física,8,3,9,PARTICIPACION 5,Participación en Física,1,2023-11-03
Química,8,3,7,PARTICIPACION 1,Participación en Química,1,2023-04-26
Química,8,3,7,PARTICIPACION 2,Participación en Química,1,2023-02-11
Química,8,3,7,PARTICIPACION 3,Participación en Química,1,2023-03-20
Química,8,3,7,PARTICIPACION 4,Participación en Química,1,2023-04-10
Química,8,3,7,PARTICIPACION 5,Participación en Química,1,2023-02-26
Química,8,3,8,PARTICIPACION 1,Participación en Química,1,2023-06-05
Química,8,3,8,PARTICIPACION 2,Participación en Química,1,2023-08-01
Química,8,3,8,PARTICIPACION 3,Participación en Química,1,2023-08-10
Química,8,3,8,PARTICIPACION 4,Participación en Química,1,2023-08-13
Química,8,3,8,PARTICIPACION 5,Participación en Química,1,2023-06-09
Química,8,3,9,PARTICIPACION 1,Participación en Química,1,2023-11-30
Química,8,3,9,PARTICIPACION 2,Participación en Química,1,2023-11-08
Química,8,3,9,PARTICIPACION 3,Participación en Química,1,2023-11-12
Química,8,3,9,PARTICIPACION 4,Participación en Química,1,2023-10-30
Química,8,3,9,PARTICIPACION 5,Participación en Química,1,2023-11-16
Biología,8,3,7,PARTICIPACION 1,Participación en Biología,1,2023-02-16
Biología,8,3,7,PARTICIPACION 2,Participación en Biología,1,2023-04-22
Biología,8,3,7,PARTICIPACION 3,Participación en Biología,1,2023-02-01
Biología,8,3,7,PARTICIPACION 4,Participación en Biología,1,2023-04-20
Biología,8,3,7,PARTICIPACION 5,Participación en Biología,1,2023-04-17
Biología,8,3,8,PARTICIPACION 1,Participación en Biología,1,2023-07-19
Biología,8,3,8,PARTICIPACION 2,Participación en Biología,1,2023-07-25
Biología,8,3,8,PARTICIPACION 3,Participación en Biología,1,2023-06-11
Biología,8,3,8,PARTICIPACION 4,Participación en Biología,1,2023-08-23
Biología,8,3,8,PARTICIPACION 5,Participación en Biología,1,2023-08-13
Biología,8,3,9,PARTICIPACION 1,Participación en Biología,1,2023-10-27
Biología,8,3,9,PARTICIPACION 2,Participación en Biología,1,2023-12-13
Biología,8,3,9,PARTICIPACION 3,Participación en Biología,1,2023-11-14
Biología,8,3,9,PARTICIPACION 4,Participación en Biología,1,2023-11-02
Biología,8,3,9,PARTICIPACION 5,Participación en Biología,1,2023-10-10
Historia,8,3,7,PARTICIPACION 1,Participación en Historia,1,2023-04-24
Historia,8,3,7,PARTICIPACION 2,Participación en Historia,1,2023-04-16
Historia,8,3,7,PARTICIPACION 3,Participación en Historia,1,2023-04-14
Historia,8,3,7,PARTICIPACION 4,Participación en Historia,1,2023-03-19
Historia,8,3,7,PARTICIPACION 5,Participación en Historia,1,2023-04-13
Historia,8,3,8,PARTICIPACION 1,Participación en Historia,1,2023-08-07
Historia,8,3,8,PARTICIPACION 2,Participación en Historia,1,2023-07-11
Historia,8,3,8,PARTICIPACION 3,Participación en Historia,1,2023-06-27
